"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
1001,55221,76,19,1,3,24974,726,37.7
1003,195121,83,9,1,4,27317,698,42.2
1005,26932,46,47,0,5,16824,371,38.8
1007,22604,75,21,0,2,18431,416,38.9
1009,57710,88,2,0,9,20532,402,40.7
1011,10678,22,71,0,4,17580,303,39.3
1013,20354,53,44,0,1,18390,346,40.5
1015,116648,73,20,1,3,21374,443,39.1
1017,34079,57,40,1,0,21071,414,43
1019,26008,92,5,0,2,21811,383,45.4
1021,43819,81,10,0,8,21399,448,38.8
1023,13395,56,43,0,0,20755,312,44.9
1025,25070,53,45,0,0,20064,362,41.1
1027,13537,80,14,0,3,18905,292,43.8
1029,15002,93,3,0,2,20151,367,41.3
1031,50884,72,17,1,6,24936,495,38.8
1033,54444,79,16,0,2,22546,418,42.2
1035,12865,51,45,0,2,15968,328,43.7
1037,11027,65,31,0,2,17519,336,45.1
1039,37886,83,13,0,2,20977,362,42.6
1041,13938,70,24,2,2,20585,312,41.3
1043,80965,92,1,1,4,20881,423,40.5
1045,49866,70,19,1,6,22566,449,36.8
1047,42154,29,69,0,0,17808,342,38.7
1049,71068,81,2,0,14,18411,371,39.3
1051,80763,74,21,1,3,24381,550,37.9
1053,37935,61,33,0,1,17045,376,40.3
1055,103766,79,15,1,4,20500,427,40.8
1057,16896,85,12,0,1,19545,299,43.2
1059,31634,79,4,0,16,18595,342,38.8
1061,26815,84,9,1,4,20224,369,42.2
1063,8697,18,81,0,1,13611,178,42.4
1065,15256,40,58,0,1,18877,270,40.2
1067,17252,68,28,0,2,22931,381,43
1069,103534,68,26,1,3,23925,504,39
1071,52860,89,3,0,3,20066,372,42.2
1073,659026,51,42,2,4,27240,605,37.4
1075,14133,86,11,0,1,20130,274,43.7
1077,92737,85,10,1,2,24215,419,41.1
1079,33586,77,11,0,2,21369,366,41.7
1081,150982,68,23,3,4,24356,616,30.3
1083,88805,77,13,1,6,25569,436,39
1085,10742,25,74,0,0,18429,299,39.5
1087,20018,16,81,0,2,17374,372,37.5
1089,346438,66,24,2,5,32131,605,37.8
1091,20306,46,51,0,2,21471,325,42.2
1093,30387,92,4,0,2,20042,291,44.1
1095,94318,83,2,0,13,21363,428,38.8
1097,414251,58,35,2,3,22953,598,37
1099,22217,55,42,0,1,15863,356,41.1
1101,228138,37,56,2,3,25138,611,35.2
1103,119786,77,12,1,8,24449,448,39.5
1105,10038,30,68,0,1,14804,304,36.3
1107,19856,55,42,0,2,17957,274,42.4
1109,33155,57,38,2,1,19415,442,31.3
1111,22648,75,20,0,3,19363,347,42.8
1113,58302,50,42,1,5,19882,545,34.8
1115,85864,86,9,1,2,24168,525,39.8
1117,203530,79,12,2,6,33494,767,37.9
1119,13341,25,72,2,0,12887,325,36.7
1121,81437,64,32,0,2,19598,371,40.9
1123,41153,69,27,0,2,21177,380,42.8
1125,200458,64,31,1,3,23124,602,31.9
1127,65923,90,6,0,2,20166,400,42.4
1129,16997,65,25,0,1,19743,328,40.9
1131,11235,27,72,0,1,14170,256,40.2
1133,24130,94,1,0,3,18808,348,43.9
2013,3304,15,9,31,12,28608,743,42.4
2016,5684,28,5,37,11,31754,1053,36.8
2020,299107,60,6,9,9,36920,1110,32.5
2050,17776,11,1,1,2,17746,964,26.7
2060,970,53,1,1,7,38267,831,39.7
2068,2060,85,1,3,3,35315,733,35.9
2070,4979,18,0,1,3,22257,804,29.7
2090,99705,72,4,3,7,33244,1106,30.4
2100,2560,80,0,3,2,33902,743,45.5
2105,2128,49,2,3,2,30943,504,47.8
2110,32531,66,1,6,6,39979,1099,37
2122,57221,82,1,1,4,31537,793,40.5
2130,13699,65,0,7,5,32021,888,38.7
2150,13973,51,0,21,8,30657,930,32.4
2164,1474,21,1,3,2,23041,588,31.1
2170,96178,81,1,1,4,29913,928,34.6
2180,9854,17,1,1,2,19804,988,27.8
2185,9667,32,1,5,4,51085,868,33.9
2188,7732,12,0,1,2,21101,875,26.1
2195,3221,69,3,2,9,34884,758,40.4
2198,6376,46,0,1,3,25205,617,39.7
2220,8943,63,1,6,6,33890,877,38.9
2230,999,75,0,11,5,38696,925,43.7
2240,7029,77,1,1,5,30079,966,35.8
2261,9617,70,0,3,4,33293,861,36.6
2275,2387,68,0,3,1,30089,597,50.4
2282,643,39,1,7,3,33159,660,42.5
2290,5644,22,0,0,2,20698,402,35
4001,72124,19,1,0,6,13011,345,33.4
4003,129647,57,4,2,34,23506,642,40
4005,136701,55,1,2,14,24308,884,30.8
4007,53165,64,1,1,19,20583,591,48.6
4009,37407,52,2,1,32,17481,568,32
4011,9023,47,1,0,47,21994,254,33
4012,20335,60,0,1,25,20439,479,54.8
4013,4018143,57,5,4,30,27832,806,35.6
4015,203362,78,1,1,16,20974,623,49.2
4017,107656,43,0,1,11,16486,505,35.7
4019,998537,54,3,3,36,25729,686,38
4021,389772,58,4,2,29,21130,768,37.6
4023,47073,16,0,1,83,17795,487,36.5
4025,215996,81,1,1,14,25418,710,51.3
4027,202987,34,2,1,61,19102,689,33.8
5001,18731,70,25,0,3,22473,386,41.4
5003,21229,68,26,0,5,19891,377,41.4
5005,41040,95,0,1,2,22475,476,51.5
5007,238198,75,1,3,16,27934,622,35
5009,37227,94,0,0,2,21946,441,41.4
5011,11206,57,29,0,14,20252,345,40.6
5013,5245,73,22,0,3,20537,364,44.9
5015,27635,82,0,0,14,20195,462,44.2
5017,11353,40,54,0,5,19053,359,43.4
5019,22751,70,24,1,4,19555,417,34
5021,15400,96,0,0,2,19166,328,43.8
5023,25711,95,1,0,2,24912,480,47.1
5025,8510,85,11,0,2,21905,385,42.4
5027,24327,59,35,1,3,20045,371,36
5029,21110,82,12,0,4,21897,425,40.7
5031,101409,78,14,1,5,23091,545,33.5
5033,61748,86,1,2,7,20849,463,38.8
5035,49765,44,51,1,2,19682,490,34.6
5037,17467,74,23,1,2,19543,441,40.1
5039,7868,54,41,2,3,17868,334,43.4
5041,12379,46,48,0,5,17788,317,39.4
5043,18740,67,29,0,3,17481,409,37.5
5045,119343,81,11,1,4,24603,565,31.6
5047,17866,93,1,0,3,19550,429,40.4
5049,12224,96,0,2,1,19163,351,48
5051,96954,83,8,1,5,24070,533,44.1
5053,18054,93,4,1,1,23686,513,39.6
5055,43382,95,1,0,3,20689,480,38.3
5057,22336,56,30,0,12,17049,362,39.1
5059,33316,83,12,0,3,18956,443,40.9
5061,13555,66,22,0,11,21273,386,38.6
5063,36952,89,2,1,6,20242,400,38.7
5065,13480,96,1,0,2,18995,334,48.1
5067,17597,78,17,0,3,17797,354,41
5069,73548,41,55,1,2,19885,464,38.5
5071,25930,81,1,1,13,19341,436,38.1
5073,7270,60,38,0,1,20904,272,45
5075,17029,96,1,0,1,17312,336,41.1
5077,9966,41,56,0,2,14298,333,40.6
5079,14062,65,31,0,4,14377,362,37.5
5081,12720,73,21,0,3,19858,314,41.7
5083,22001,92,2,2,3,20011,362,42.8
5085,70691,87,6,1,4,23555,530,35.5
5087,15702,91,0,1,5,20693,447,41.8
5089,16458,95,0,1,2,17779,392,51.3
5091,43652,70,25,0,3,21104,529,37.8
5093,44864,60,35,0,4,19073,387,35.6
5095,7713,55,41,1,2,17470,307,45.2
5097,9197,92,1,1,4,19975,341,48.5
5099,8793,64,31,1,3,17277,336,41.8
5101,8052,94,0,0,1,18038,274,47.7
5103,25044,56,40,0,2,19810,336,42.7
5105,10300,93,2,0,3,22328,409,43.1
5107,20391,35,61,0,2,16700,341,37.8
5109,11087,88,3,0,7,19294,324,41.4
5111,24210,88,8,0,3,17202,325,40.2
5113,20364,89,0,0,6,19004,368,43.1
5115,62830,85,3,1,8,20047,491,35.2
5117,8402,85,12,0,1,19329,289,45.4
5119,390463,54,35,2,6,27708,614,36.4
5121,17695,95,1,0,2,19011,334,42.9
5123,27345,41,52,0,4,15971,388,37.5
5125,113833,87,6,1,4,26050,600,38.7
5127,10870,84,0,3,7,17833,333,41.3
5129,7965,94,0,1,2,18533,289,47
5131,127273,71,6,4,13,23182,486,36.9
5133,17268,59,5,1,32,17371,353,34.9
5135,17055,94,0,1,2,16848,409,47.2
5137,12512,95,0,0,2,18944,299,48.5
5139,40633,61,33,1,4,21779,408,39.7
5141,17002,94,1,0,3,19047,419,47.1
5143,216432,72,3,2,16,24638,561,31.2
5145,78660,89,4,1,4,22547,461,36.2
5147,6983,70,27,1,0,18377,301,43.9
5149,21835,76,2,1,19,18288,388,39.1
6001,1584983,33,11,28,23,37285,1272,37.1
6003,1131,64,1,1,10,21415,755,43.6
6005,36995,80,2,1,13,27473,893,50
6007,222564,74,1,4,15,24259,798,36.8
6009,44767,83,1,1,11,29553,841,50.7
6011,21396,37,1,2,57,21897,713,34
6013,1096068,46,9,15,25,39313,1315,38.8
6015,27788,63,3,2,19,19560,670,38.8
6017,182093,79,1,4,12,35588,906,44.9
6019,956749,31,5,10,52,20408,752,31.4
6021,28029,54,1,2,40,21313,609,37.2
6023,135034,76,1,3,11,23367,787,37.4
6025,178206,13,3,1,82,16143,632,32.2
6027,18373,65,1,1,21,27850,719,45.7
6029,865736,37,5,4,51,20644,741,31.1
6031,150998,34,6,4,53,18707,734,31.4
6033,64158,73,2,1,19,21407,718,45.5
6035,32645,66,8,1,18,19274,680,37
6037,10038388,27,8,14,48,28337,1139,35.6
6039,153187,36,3,2,56,17970,784,33.5
6041,258349,72,2,6,16,60236,1587,45.4
6043,17789,82,1,1,10,28316,631,50.6
6045,87544,67,1,2,24,24059,837,42.2
6047,263885,30,3,7,57,18204,732,30.4
6049,9184,78,1,1,15,21001,458,47.8
6051,14146,66,0,1,27,29437,930,38.5
6053,428441,32,3,6,57,24994,1147,33.5
6055,140295,54,2,8,33,36475,1297,40.3
6057,98570,86,0,1,9,32442,1022,49
6059,3116069,42,2,19,34,34817,1455,37.1
6061,366280,74,1,7,13,36022,1149,41
6063,18966,84,1,1,8,30842,652,51.3
6065,2298032,38,6,6,47,23783,1027,34.5
6067,1465832,47,10,15,22,27315,911,35.5
6069,57557,37,1,3,58,27239,1202,35
6071,2094769,31,8,7,51,21352,975,32.5
6073,3223096,47,5,11,33,31266,1255,35.1
6075,840763,41,5,34,15,52220,1498,38.5
6077,708554,34,7,14,40,22645,864,33.5
6079,276517,70,2,4,22,31060,1137,39.3
6081,748731,41,2,26,25,48278,1647,39.5
6083,435850,46,2,5,44,30589,1278,33.6
6085,1868149,34,2,34,27,43880,1616,36.8
6087,269278,58,1,4,33,33241,1349,37
6089,178942,81,1,3,9,24107,741,42.2
6091,3021,88,0,0,9,29986,574,54.5
6093,43895,78,1,2,11,22561,635,47.8
6095,425753,40,14,15,25,29185,1162,37.3
6097,495078,65,1,4,26,34235,1209,40.8
6099,527367,45,2,5,44,21922,825,33.5
6101,95247,48,2,15,30,23689,772,35.4
6103,63152,70,0,1,23,21263,641,40.5
6105,13373,83,1,1,7,22975,648,50.3
6107,454033,31,1,3,62,17876,685,30.3
6109,54079,81,2,1,11,27054,763,48.6
6111,840833,47,2,7,42,33435,1416,37.1
6113,207320,48,2,13,31,28116,1014,30.9
6115,73437,57,3,7,27,20471,755,32.1
8001,471206,52,3,4,39,25039,905,33
8003,16269,49,2,1,46,19524,543,30.1
8005,608310,62,10,5,19,34190,937,36.1
8007,12174,77,1,1,18,28884,733,49.6
8009,3701,87,1,0,10,21361,311,47.6
8011,5895,56,9,1,31,13544,426,41.1
8013,310032,78,1,4,14,39074,1100,35.8
8014,60699,78,1,6,12,40135,1216,37.5
8015,18309,85,2,0,10,28064,668,49.2
8017,2002,84,0,2,13,23553,442,37
8019,9136,91,1,1,6,42812,691,48
8021,8249,43,0,0,54,18844,377,38.4
8023,3581,32,0,1,64,21809,299,49
8025,5551,61,5,0,30,10742,429,35.5
8027,4303,92,3,0,3,22661,572,56.4
8029,30214,82,1,1,15,24417,637,47.3
8031,649654,53,9,3,31,35218,874,34.1
8033,1862,91,0,0,6,20199,559,39.9
8035,306974,84,1,4,8,45500,1270,37.6
8037,52576,67,1,1,30,38193,1157,35.6
8039,23855,90,1,0,6,38021,892,45.1
8041,655024,71,6,3,16,29659,836,33.6
8043,46809,78,5,1,13,18619,605,43.5
8045,57076,69,0,1,28,27574,1008,35.9
8047,5605,88,1,0,9,38361,873,44.7
8049,14411,88,1,2,6,31432,851,42.5
8051,15651,88,0,1,9,25584,769,34.3
8053,874,97,0,0,1,33816,538,55.2
8055,6502,64,0,0,35,23467,434,53.5
8057,1335,84,0,0,15,27938,527,50.8
8059,552344,79,1,3,15,37065,934,40.4
8061,1463,87,1,0,7,22731,393,41.2
8063,7980,76,4,0,19,21769,521,38.9
8065,7362,60,0,1,38,24399,650,39
8067,53182,80,0,1,12,31822,860,38.8
8069,318227,84,1,2,11,31304,924,35.5
8071,14503,53,2,1,42,22935,531,45
8073,5478,69,11,0,17,15203,543,37.8
8075,21928,79,1,2,15,23916,560,37.6
8077,147834,82,1,1,14,26569,719,38.4
8079,733,88,1,0,11,32271,719,60.9
8081,13117,82,0,1,14,24624,616,37.1
8083,25700,74,0,0,12,23470,614,43.4
8085,40815,76,1,0,20,23144,659,44.2
8087,28359,61,3,0,35,22101,538,36.4
8089,18572,55,0,1,41,19228,434,39.7
8091,4580,93,0,1,5,33392,810,52.9
8093,16189,90,0,1,6,31734,858,49.4
8095,4371,78,0,1,18,24967,436,43.7
8097,17420,86,1,1,10,55519,1144,43.4
8099,12235,62,0,0,36,20087,433,37.6
8101,161519,53,2,1,42,22191,601,38.8
8103,6712,85,0,0,11,27274,642,36.4
8105,11745,53,0,0,44,22269,450,40.9
8107,23606,90,0,1,7,36472,1039,40.1
8109,6238,57,0,1,39,21711,438,46.1
8111,606,77,0,0,19,23143,735,46
8113,7676,87,0,1,9,40149,1081,40.7
8115,2365,80,1,1,14,22857,370,49.8
8117,28940,81,1,1,15,35753,1115,37.1
8119,23340,90,1,1,6,32707,797,49.4
8121,4795,88,1,0,9,24817,443,44.4
8123,270948,67,1,1,29,26751,764,33.9
8125,10185,77,0,0,22,23246,501,36
9001,939983,64,10,5,18,50137,1146,39.7
9003,896943,64,13,5,17,35611,841,40.1
9005,186304,90,1,2,5,38530,786,46
9007,165165,85,5,3,6,41277,943,44.2
9009,862224,65,12,4,16,32852,879,39.8
9011,273185,77,5,4,10,34208,870,40.7
9013,151948,86,3,4,5,35446,889,38.1
9015,117470,84,2,1,11,28140,706,40.4
10001,169509,64,23,2,7,25404,787,37
10003,549643,60,24,5,9,32894,879,37.5
10005,207302,75,12,1,9,28558,744,47
11001,647484,36,48,4,10,47675,1234,33.7
12001,254218,63,20,6,9,25498,712,30.8
12003,27135,82,14,1,2,20471,529,36.6
12005,175353,78,11,2,5,25246,737,39.8
12007,27223,74,20,0,4,19739,518,39.6
12009,553591,76,10,2,9,27571,772,46.6
12011,1843152,40,27,3,27,28381,1061,40
12013,14615,77,13,1,6,16536,398,40.5
12015,165783,85,6,1,7,26984,737,57.3
12017,139654,89,3,2,5,23979,617,55.4
12019,197417,75,10,3,9,26464,822,39
12021,341091,65,7,1,26,38297,918,48.5
12023,67806,73,18,1,5,20563,592,40.4
12027,34957,55,13,0,31,16441,533,40.1
12029,16091,85,9,1,4,17850,446,46.9
12031,890673,55,29,4,8,26543,770,36
12033,306327,66,21,3,5,24161,710,37.2
12035,100783,75,11,2,10,24360,861,49.6
12037,11628,79,14,1,5,20868,514,42.1
12039,46424,34,54,0,10,17834,464,40.2
12041,16992,87,6,0,5,21436,497,42
12043,13272,61,12,0,21,17879,556,45.3
12045,15785,74,18,2,5,19631,636,43.3
12047,14395,55,33,0,9,14742,376,40.5
12049,27468,47,8,0,43,16298,502,34.8
12051,38363,34,12,1,51,16980,561,33.8
12053,174809,80,5,1,11,21586,714,48.7
12055,98328,69,9,1,18,21117,568,52.1
12057,1302884,52,16,4,26,27764,831,36.6
12059,19635,87,7,0,3,16468,422,42.1
12061,142866,76,9,1,12,31882,724,50.7
12063,48900,66,27,1,5,17196,414,41
12065,14198,58,36,0,4,21080,516,45.3
12067,8801,69,18,0,12,19404,401,36.4
12069,310561,72,9,2,14,24236,769,46.4
12071,663675,70,8,2,19,28010,790,46.9
12073,282940,58,31,3,6,26522,743,30
12075,39821,80,9,0,8,20299,530,46.6
12077,8295,74,16,1,7,16972,408,37.6
12079,18729,54,38,0,5,16274,414,41.5
12081,343729,72,9,2,16,27958,814,46.7
12083,336811,72,12,1,12,21675,622,48.2
12085,151586,79,5,1,13,34742,844,50.7
12086,2639042,15,17,2,66,23850,977,39
12087,75901,69,6,1,22,36208,1198,46.8
12089,75880,87,6,1,4,28670,859,44.2
12091,192237,75,9,3,8,28902,827,36.8
12093,39255,64,9,1,25,16931,566,39.9
12095,1229039,44,20,5,29,25411,863,34.4
12097,300870,37,10,2,49,19165,861,35.7
12099,1378806,58,18,2,20,33650,1026,44.1
12101,479288,78,5,2,13,24455,757,44.4
12103,931477,75,10,3,9,30170,800,47.1
12105,626676,63,15,2,19,21196,687,40.3
12107,72696,72,16,1,9,18082,515,44.1
12109,210495,84,5,2,6,37581,965,42.7
12111,288006,60,19,2,17,23657,809,43.9
12113,161021,83,6,2,5,27892,815,39.5
12115,392038,84,5,1,9,34479,876,54
12117,437346,64,11,4,19,29162,906,39.1
12119,108501,84,8,1,6,30145,631,65.3
12121,43595,75,13,0,9,18573,500,41.6
12123,22685,72,21,0,4,15811,425,41.2
12125,15191,70,21,1,5,12291,498,40.3
12127,503719,74,10,2,12,24026,763,46.3
12129,31128,79,15,0,4,20823,662,40
12131,59487,84,5,1,6,27393,793,43.6
12133,24629,77,15,0,3,18164,433,40.9
13001,18417,70,19,1,9,19178,351,38.6
13003,8294,57,17,0,24,17022,266,34.9
13005,11222,75,15,1,8,18349,348,37.1
13007,3292,50,48,1,2,20959,266,42.6
13009,45795,54,41,2,2,18611,533,34.1
13011,18336,88,3,1,6,19211,511,40.4
13013,72012,74,11,4,9,21411,687,34.8
13015,101336,79,11,1,8,22592,631,37.4
13017,17477,56,36,0,6,15316,383,38.6
13019,19019,82,11,1,5,16523,363,39
13021,154816,41,53,2,3,21591,542,35.6
13023,12746,69,26,1,3,19503,434,37.3
13025,18452,93,3,1,2,17276,379,39
13027,15637,58,35,1,6,19744,413,41.4
13029,33151,75,15,2,6,26934,795,35.1
13031,72386,64,28,2,4,18719,588,26.3
13033,23007,47,50,0,3,17546,338,36
13035,23445,67,28,1,3,19433,587,38.4
13037,6489,33,61,1,5,14242,256,38.2
13039,51445,71,19,1,6,23856,738,31.6
13043,11031,63,24,1,11,16897,359,37.1
13045,112595,72,18,1,6,21320,610,34
13047,65375,92,3,1,3,22642,556,39
13049,13130,62,25,0,11,18036,515,40.7
13051,279290,50,39,3,6,25690,763,34.3
13053,11914,60,15,3,15,19487,1224,23.3
13055,25241,83,11,1,5,16333,380,40.3
13057,225944,80,6,2,10,30595,822,37.4
13059,120905,56,26,4,11,19276,634,26.5
13061,3104,32,61,0,5,12790,231,40.3
13063,267234,14,66,5,13,18107,683,32.4
13065,6791,66,26,0,4,17127,288,36.1
13067,719133,54,26,5,13,33778,830,36
13069,43003,59,28,1,11,17540,361,35.2
13071,46024,57,23,0,18,17353,402,35.5
13073,136204,71,16,4,6,30603,901,36.6
13075,17033,65,28,0,6,18790,446,36.7
13077,133416,72,18,2,7,28106,737,37.6
13079,12539,73,23,1,1,20904,487,43.5
13081,23314,51,43,1,3,19439,392,38.4
13083,16445,94,1,1,2,21547,507,40.7
13085,22673,93,1,1,4,28832,802,41.5
13087,27378,51,42,0,6,18310,459,37.4
13089,716331,30,53,6,9,29486,806,35.1
13091,21180,65,28,1,4,17887,377,40.2
13093,14293,43,49,0,7,14295,324,41.4
13095,93310,27,67,1,3,18999,484,34.2
13097,136520,46,41,2,9,23158,769,35.9
13099,10579,47,50,0,2,18116,319,40.3
13101,4048,69,2,0,26,16954,428,35.4
13103,54630,80,13,1,3,25123,714,36.1
13105,19537,64,30,0,5,19841,411,41.3
13107,22731,60,34,0,4,17096,374,36.9
13109,10814,57,30,1,12,19625,410,35.3
13111,23742,95,0,1,2,20534,491,50.2
13113,108655,66,21,4,7,36362,884,43.3
13115,96169,72,15,1,10,21218,485,38
13117,196236,77,3,8,10,35696,995,38
13119,22110,84,10,1,4,17743,419,40.9
13121,983903,40,44,6,8,37926,821,34.8
13123,28673,86,1,0,11,21766,506,45.1
13125,3087,87,7,0,2,18921,310,40
13127,81743,64,26,1,7,26541,633,40.5
13129,55889,78,4,1,15,19707,489,37
13131,25243,59,28,0,11,16953,473,39.1
13133,16331,56,36,1,6,28209,435,47.6
13135,859234,41,25,11,20,25831,850,34.5
13137,43527,78,4,2,14,19026,510,38.8
13139,187916,62,7,2,27,24292,672,35.6
13141,8881,24,73,0,2,12358,376,43.9
13143,28565,91,5,1,1,20740,482,40.3
13145,32776,77,16,1,3,30386,578,43.1
13147,25498,76,20,0,4,20733,417,43.2
13149,11617,85,10,0,2,19222,504,40.1
13151,211512,49,38,3,6,24996,838,36.3
13153,147570,58,29,3,6,24368,677,34.8
13155,9408,68,28,0,1,17576,313,39
13157,61420,83,7,2,7,23504,584,38.3
13159,13593,73,21,0,4,20570,579,39.9
13161,14990,72,16,0,11,18446,292,36.1
13163,16374,42,54,0,3,16048,322,38.4
13165,8922,56,33,0,8,17366,335,40.7
13167,9794,62,35,2,0,16954,318,39.6
13169,28738,72,26,1,1,26005,550,39.4
13171,18114,65,30,1,2,19217,439,38.6
13173,10403,68,25,1,5,16688,403,33.6
13175,47886,59,36,1,3,19194,400,38.5
13177,28946,74,20,2,2,27999,650,36.7
13179,64427,42,39,2,12,19785,780,27.6
13181,7720,66,33,0,1,22373,335,47.2
13183,16588,59,23,1,12,18166,535,31.2
13185,113203,55,36,2,5,19173,579,29.4
13187,30921,91,2,0,5,21963,671,36
13189,21582,55,42,0,3,19065,419,38.2
13191,14007,61,35,0,2,23887,451,47.6
13193,14045,34,59,2,4,13431,325,40.5
13195,28232,84,9,1,5,20857,535,40.2
13197,8739,59,32,0,7,19077,311,41.7
13199,21297,57,38,1,2,18059,453,42.1
13201,5936,69,31,0,0,18904,415,41
13205,22982,46,47,0,4,15297,379,37.6
13207,26915,72,24,1,2,25539,504,41.9
13209,8968,66,26,0,6,17402,355,38
13211,17900,72,23,0,3,24435,635,43.2
13213,39401,84,1,0,14,17043,462,37.2
13215,200285,42,44,2,7,23318,635,33.5
13217,102645,50,41,1,5,21717,688,35.8
13219,34400,85,5,4,5,33528,708,39.7
13221,14688,76,16,0,4,21848,517,42.4
13223,147400,74,17,1,5,24930,808,35.1
13225,27086,45,45,1,7,20689,490,34.7
13227,29740,93,1,1,3,27720,632,44.7
13229,18934,84,8,0,5,21619,392,39
13231,17812,86,11,0,1,23150,563,38.9
13233,41215,72,13,1,13,20293,467,37.2
13235,11590,59,34,0,5,17656,417,41.3
13237,21247,65,27,0,7,25864,424,45.6
13239,2326,50,49,0,0,17334,445,49.2
13241,16266,87,2,1,8,22869,503,47.8
13243,7315,34,62,2,1,26031,369,39.2
13245,201291,37,54,2,5,20659,602,33.3
13247,86901,38,49,2,10,22614,712,37.5
13249,5074,71,24,0,4,19858,379,38.4
13251,14206,55,42,0,2,18597,336,40
13253,8769,63,33,1,3,19891,435,45.1
13255,63873,60,33,1,4,19588,532,38.2
13257,25620,83,12,0,3,20001,420,41.2
13259,5868,27,49,2,22,13721,271,38
13261,31429,40,52,1,5,17404,432,34.6
13263,6490,40,57,0,2,18971,322,47.5
13265,1721,38,59,1,2,14805,353,47.9
13267,25302,59,29,0,11,14957,371,36.2
13269,8401,58,39,0,2,16857,335,42.6
13271,16416,50,36,0,14,12155,355,40.3
13273,9213,36,60,0,2,16242,337,41
13275,44824,58,36,1,3,20471,506,39.4
13277,40787,57,30,1,11,20078,410,35.1
13279,27210,61,26,1,11,19564,382,34.9
13281,10800,95,1,0,2,19978,514,52.4
13283,6762,69,29,0,1,21127,312,42.8
13285,68867,58,34,2,4,21559,517,36.1
13287,8338,55,39,1,4,18227,349,38
13289,8509,56,42,0,0,17768,304,45.6
13291,21725,94,0,1,3,21872,427,53.3
13293,26528,68,28,0,2,19069,431,41.5
13295,68285,92,5,0,2,21430,469,40.4
13297,86201,77,16,1,4,23625,623,38.5
13299,35723,64,30,1,4,18100,438,37.9
13301,5561,38,59,1,1,18174,337,44.3
13303,20785,44,52,1,2,18285,366,40
13305,30046,71,20,0,6,18291,406,37.3
13307,2720,43,56,0,1,18767,316,41
13309,7956,57,41,0,2,8292,293,38.4
13311,27791,93,3,0,3,21718,528,43.9
13313,103456,60,4,1,33,20353,527,34.8
13315,8972,59,38,1,2,13521,292,39.4
13317,9991,52,42,1,4,18392,338,44.4
13319,9386,57,38,0,3,18037,374,41.6
13321,21156,67,30,0,2,18762,389,40.4
15001,191482,31,1,21,12,24548,885,41.1
15003,984178,19,2,42,9,31041,1415,36.9
15005,85,38,0,21,5,46769,830,51.9
15007,69691,30,1,34,11,27441,1091,41.6
15009,160863,31,1,27,11,29664,1153,40
16001,417501,86,1,3,8,28851,730,35.8
16003,3880,94,0,0,3,21219,444,51.3
16005,83604,85,1,1,8,21598,535,32.7
16007,5939,94,0,1,4,22959,430,39.5
16009,9088,85,0,1,3,20937,497,45.4
16011,45407,75,0,1,18,20164,520,32.9
16013,21309,77,0,1,20,34208,844,43
16015,6885,92,1,0,4,27276,523,52
16017,41066,94,0,0,3,23981,598,47.2
16019,107788,84,0,1,12,23926,582,32.4
16021,10961,91,0,0,4,20795,538,43.7
16023,2653,88,2,0,6,21982,428,40.9
16025,1052,87,0,0,11,24588,516,42.1
16027,198921,72,0,1,24,17915,617,32.8
16029,6808,94,0,0,5,25172,425,36.8
16031,23369,71,0,0,26,18227,451,31.7
16033,901,58,0,0,41,15151,375,32.7
16035,8560,91,0,0,4,20079,502,50.2
16037,4234,95,0,0,3,22861,421,52
16039,26175,74,2,3,16,21326,624,30.8
16041,12914,91,0,0,7,18855,540,32.4
16043,12945,85,0,0,12,20302,514,36.3
16045,16731,88,0,1,8,19726,587,44.7
16047,15233,68,0,1,29,19688,569,36.3
16049,16312,92,0,0,3,19611,460,48.9
16051,26792,87,0,0,10,19501,520,31.1
16053,22653,64,0,0,33,17708,545,32.1
16055,145046,91,0,1,4,25744,710,39.4
16057,38339,90,1,2,4,22766,595,28.5
16059,7790,94,0,0,3,22134,409,51.2
16061,3812,87,0,1,4,21152,465,48.2
16063,5260,68,0,0,30,17204,536,33.8
16065,37916,90,1,1,7,14653,597,23.2
16067,20279,64,0,0,33,20674,418,35.5
16069,39779,88,0,1,3,25177,556,41.6
16071,4245,94,0,0,4,20089,360,39
16073,11364,69,0,0,26,16854,427,37.5
16075,22700,80,0,0,16,20689,524,38.5
16077,7731,64,0,0,31,18877,444,34.2
16079,12571,92,0,1,3,21254,492,47.1
16081,10285,81,0,0,17,24118,648,35.2
16083,80004,81,0,1,15,21553,594,34.5
16085,9720,97,0,0,1,23962,580,49.4
16087,10025,79,0,1,17,18343,515,44.9
17001,67081,92,4,1,1,24380,439,40.6
17003,7364,61,34,0,2,14729,240,39.7
17005,17313,88,6,1,3,22867,439,40.1
17007,53851,75,2,1,20,26170,602,38.2
17009,6859,74,16,1,4,21065,423,37.7
17011,34115,89,1,1,8,27304,469,43.4
17013,4999,98,0,0,0,26407,358,46.9
17015,14926,94,1,0,3,26493,413,47.5
17017,13254,77,3,0,18,24262,416,39.2
17019,205766,69,12,10,6,26078,682,29.3
17021,34200,95,2,1,2,23263,441,42
17023,16159,97,0,0,1,25744,402,43.4
17025,13582,96,1,0,1,22797,324,42.8
17027,37929,92,3,1,3,28839,564,40.1
17029,53037,91,3,1,2,23525,491,33.3
17031,5236393,43,24,7,25,31013,863,35.9
