"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
36007,200804,87,4,3,3,24314,503,39.8
36009,80776,92,1,1,2,20824,421,40.3
36011,80431,92,4,0,2,22959,470,40.7
36013,135263,90,2,1,6,21033,425,40.3
36015,88708,88,6,1,2,23457,503,40.6
36017,51045,96,1,0,2,22036,437,42.2
36019,82380,91,3,1,3,22660,553,38.1
36021,63241,89,5,2,4,31844,609,44.2
36023,49452,94,1,1,2,22078,517,35.8
36025,48220,93,1,1,3,22928,470,44.6
36027,296152,76,9,3,10,31642,896,39.4
36029,921202,78,13,2,4,26378,520,40
36031,39416,93,2,0,3,24390,545,43.6
36033,51697,82,6,1,3,19807,484,39
36035,55497,94,2,1,2,23147,485,42
36037,59952,92,2,0,3,24323,511,40.9
36039,49410,87,6,1,5,23461,570,42.9
36041,4908,97,1,1,1,29965,505,50.4
36043,64332,96,1,1,2,21908,448,42.2
36045,115069,86,5,1,5,21823,596,32.6
36047,2466782,36,33,10,20,23605,916,34.1
36049,27017,97,1,0,1,20970,461,39.9
36051,65441,92,2,1,3,22923,526,38.9
36053,72887,94,2,1,2,24311,539,38.5
36055,741274,74,14,3,7,26999,647,38.1
36057,49945,86,1,1,10,22347,477,40.6
36059,1329083,67,10,7,14,41387,1288,40.7
36061,1583345,48,13,11,26,59149,1150,36.3
36063,216064,88,7,1,2,24224,468,41.2
36065,234533,86,5,2,4,23458,483,40.4
36067,463704,80,10,3,4,27037,587,38.3
36069,106298,92,2,1,3,28950,601,41.6
36071,370201,70,9,2,17,28944,877,36.2
36073,43169,88,6,0,4,20812,456,40.2
36075,122220,95,1,1,2,21604,492,38
36077,62604,93,2,1,3,22902,555,39.8
36079,99545,84,2,2,11,37915,1092,40.9
36081,2199169,29,18,23,27,25553,1086,37.1
36083,158629,86,5,2,4,27457,625,39.1
36085,463450,65,9,8,16,30843,953,38.1
36087,305461,66,11,6,15,34304,1121,36.8
36089,111778,93,3,1,2,20143,460,36.9
36091,217264,93,1,1,2,32186,726,40
36093,153268,78,9,4,5,27500,626,39.7
36095,32789,94,1,1,3,25105,533,41.3
36097,18566,96,1,0,1,22123,454,42.5
36099,35309,91,4,1,3,21818,529,40.5
36101,98724,95,2,1,1,23279,444,41
36103,1482548,73,7,3,15,35755,1293,39.2
36105,77625,76,8,1,13,23422,657,41.2
36107,51377,96,0,1,1,24596,443,42
36109,100612,81,3,9,4,25737,744,29.6
36111,182782,82,5,2,8,28954,790,41.2
36113,65707,96,1,1,2,27744,627,43.1
36115,63088,93,3,0,2,22347,560,41.2
36117,93654,91,3,0,3,24092,507,40.8
36119,939406,59,13,5,21,47814,1097,39.7
36121,42367,89,6,1,3,20605,472,40.1
36123,25250,96,1,0,2,23255,438,39.9
37001,147072,68,18,1,10,22819,540,38
37003,36797,88,5,1,4,20716,438,40.3
37005,11084,89,1,0,9,18919,415,45.4
37007,26785,46,49,1,1,16856,392,40
37009,26787,95,0,0,4,20350,386,44.6
37011,17951,85,3,1,4,23465,554,41.7
37013,47185,66,26,0,6,22728,382,43.5
37015,20890,35,62,0,1,17614,345,43.3
37017,34629,55,35,0,6,17890,352,39.9
37019,101994,81,11,0,5,26315,592,46.6
37021,233249,85,6,1,5,25665,614,40.6
37023,90557,83,7,3,5,19220,431,40.3
37025,169990,73,14,2,9,26165,577,36.3
37027,82162,89,5,1,4,19686,423,40.5
37029,9719,80,15,1,1,25544,627,40.2
37031,65068,88,6,1,3,26791,549,45.1
37033,23848,61,34,0,3,17814,366,42.8
37035,153149,79,8,3,8,22969,490,38.9
37037,61426,71,14,1,12,29991,564,42.7
37039,27317,93,1,1,2,20747,407,47.4
37041,14859,61,34,1,3,20900,428,42.3
37043,10418,96,2,0,1,20474,397,49.1
37045,97786,75,21,1,3,19284,440,39.8
37047,56856,61,31,0,4,18784,347,39.6
37049,100001,67,22,2,6,24591,540,36.8
37051,312994,48,35,2,9,22285,617,30.9
37053,23299,89,6,1,3,26083,633,40.6
37055,33650,90,4,0,6,30327,860,43
37057,160638,82,9,1,6,22268,441,39.5
37059,40581,86,6,0,6,26139,533,41.7
37061,56657,53,26,0,20,16693,348,37
37063,258578,43,37,4,12,27503,665,33.2
37065,56247,38,57,0,4,16747,353,39.3
37067,342989,60,26,2,11,26213,542,37.2
37069,58473,64,27,0,7,21331,442,39
37071,202642,77,15,1,6,22305,513,38.3
37073,12039,63,34,0,1,19893,419,42.2
37075,8702,90,0,1,2,17825,292,42.1
37077,58071,58,33,1,7,21733,485,38.9
37079,21157,48,37,0,13,17362,364,37.8
37081,475786,56,32,4,7,26267,586,36.2
37083,55293,40,51,1,2,17223,363,41.1
37085,109031,65,21,1,10,19274,491,33.7
37087,58597,94,1,0,3,24233,525,45.1
37089,103881,85,3,1,9,26061,558,44.9
37091,24384,34,59,1,3,17002,381,40.3
37093,44128,41,33,1,12,17630,498,30.9
37095,5721,57,36,0,6,14992,340,40.6
37097,154632,79,12,2,6,25610,563,38.4
37099,39144,82,2,1,5,20228,483,36.6
37101,160675,71,15,1,12,22437,525,36
37103,10060,61,32,0,4,20066,329,42.8
37105,55576,60,20,1,17,21061,461,37.6
37107,59307,52,40,0,6,19017,392,40.6
37109,75697,86,5,1,7,23560,482,40.4
37111,44593,89,4,1,5,18798,398,41
37113,33453,91,1,1,6,26156,491,47.5
37115,20549,95,1,0,2,18792,426,43.2
37117,24471,52,43,0,3,18728,340,43.1
37119,882761,52,30,4,11,31848,698,33.8
37121,15680,95,1,0,3,18804,316,44.9
37123,27611,64,19,2,14,18618,369,39.5
37125,85914,78,14,1,6,25786,497,44.7
37127,94402,55,37,1,6,23909,468,39.2
37129,197272,77,15,1,5,29363,711,37.2
37131,22161,39,58,0,1,17128,315,44.5
37133,169207,69,16,2,10,21048,631,25.5
37135,129562,72,12,7,7,32912,709,33.3
37137,13072,75,20,0,3,23320,423,47.6
37139,40167,56,38,1,4,21736,519,36
37141,50256,74,19,0,6,22872,536,41.2
37143,13091,71,27,0,2,22085,438,46.3
37145,38942,67,27,0,4,21848,447,40.9
37147,161385,58,34,1,5,21935,498,30.9
37149,20289,89,5,1,5,24008,524,48.9
37151,140034,82,6,1,10,21297,443,39.1
37153,46477,60,30,1,5,17692,336,38.3
37155,131708,27,24,1,8,15321,348,34.1
37157,93322,74,19,0,5,20801,408,41.7
37159,136880,74,16,1,7,21525,506,38.7
37161,66928,84,10,0,3,18961,375,41.8
37163,62832,54,27,0,15,19086,353,37.7
37165,36325,47,39,0,2,16297,365,37
37167,60109,82,11,2,3,21139,415,39.9
37169,47194,92,4,0,3,20852,402,41.4
37171,73287,86,3,0,9,20541,391,41.2
37173,13861,66,1,1,4,19297,518,40.6
37175,32404,91,4,1,3,23939,501,48.4
37177,4374,57,36,0,4,15812,281,43.6
37179,190346,75,12,1,10,28596,622,35.6
37181,44975,42,50,0,6,17622,382,37.5
37183,850546,63,20,5,9,32592,708,34.1
37185,20810,38,53,0,3,17838,335,45.3
37187,13248,45,52,0,1,16982,332,43.1
37189,49705,93,1,1,3,20961,618,28
37191,120102,56,32,1,9,20446,431,36.5
37193,69063,89,4,0,5,19406,387,41.3
37195,79533,50,39,1,9,20691,437,38.5
37197,38158,86,4,0,9,20379,392,41.1
37199,17911,94,1,0,4,18576,372,44.2
38001,2348,95,0,0,1,20118,328,49.5
38003,11056,96,0,1,1,26152,386,44.5
38005,6662,45,0,0,1,14545,188,32.2
38007,897,97,0,0,0,28666,327,45.8
38009,6430,94,0,0,1,26277,373,47.7
38011,3102,97,0,0,2,27354,371,47.1
38013,1948,97,1,1,1,32347,296,50.4
38015,78776,93,0,0,1,28784,525,37.5
38017,144410,91,2,2,2,28184,547,31.4
38019,4046,98,0,0,0,26468,303,50.4
38021,5340,95,1,0,2,21824,378,42.3
38023,2050,97,0,1,2,28462,330,51
38025,3477,85,0,0,2,24832,256,44.2
38027,2455,96,0,0,1,20302,329,46.8
38029,3617,99,0,0,0,21358,248,49.8
38031,3434,97,0,0,3,27945,335,45.8
38033,1539,97,0,0,1,21899,288,45.2
38035,66771,89,2,2,3,24276,567,29.2
38037,2486,96,0,0,0,25840,281,50.8
38039,2426,99,0,1,0,24122,304,52
38041,2506,99,1,0,1,24928,306,49
38043,2521,94,0,0,5,23502,306,47.5
38045,4233,98,0,0,0,27056,319,48.7
38047,2001,99,0,0,1,21654,354,50.8
38049,5400,97,0,0,2,22911,299,45.5
38051,2917,97,1,0,2,22608,288,52.3
38053,6004,75,0,1,2,27605,297,38.9
38055,8861,91,0,0,1,27029,336,49.4
38057,8353,95,1,0,0,30616,340,45.7
38059,26712,94,0,0,1,25303,448,40.5
38061,7228,64,0,0,3,25762,352,38.1
38063,3185,97,0,0,2,22838,269,50.2
38065,1808,98,0,0,1,29348,242,45.8
38067,7530,94,0,0,3,27019,387,46.2
38069,4364,91,0,0,2,18575,313,47
38071,11371,88,1,1,1,24130,351,42.4
38073,5624,97,0,0,1,21995,390,43
38075,2442,97,0,0,0,26856,340,45.8
38077,16507,94,0,1,2,24342,379,39.3
38079,13766,21,0,0,1,13632,188,30.6
38081,3971,97,0,1,0,26553,355,45.1
38083,1293,97,1,0,0,24286,220,52.9
38085,4121,13,0,0,1,13542,146,27
38087,727,99,0,0,1,24824,235,45.4
38089,23486,95,1,1,2,25282,510,39.7
38091,1977,98,0,0,2,27728,333,45.4
38093,20984,95,0,0,2,23307,417,42.1
38095,2289,96,0,0,0,24203,289,48.2
38097,8190,95,0,0,3,23340,410,42.3
38099,11286,89,0,0,8,23829,379,45
38101,59461,89,2,1,3,25326,507,33.3
38103,4276,97,0,0,0,23531,305,50.8
38105,21194,90,0,0,2,29153,436,40.4
39001,28578,97,0,0,1,17693,348,39
39003,106586,83,12,1,2,21713,449,38.1
39005,53341,97,1,1,1,20558,475,39.1
39007,101867,91,3,0,3,19898,464,40.6
39009,64455,91,3,3,2,16642,527,25.9
39011,46023,97,0,0,1,25290,450,39.1
39013,70403,94,4,0,1,20266,354,43.1
39015,44618,97,1,0,1,20167,437,39.1
39017,363465,85,7,2,4,25892,584,35.7
39019,28988,98,0,0,1,21575,408,42.2
39021,40140,94,2,0,1,23438,475,38.8
39023,139374,86,9,1,3,22110,469,40.2
39025,195312,95,1,1,1,27900,576,37.8
39027,42416,94,2,1,2,22163,486,37.7
39029,108609,95,2,0,1,19635,414,41.6
39031,37046,97,1,0,1,19635,381,40.6
39033,44294,97,1,0,1,20590,411,41.3
39035,1293825,62,29,3,4,26263,578,39.7
39037,52945,97,0,0,1,21483,420,40
39039,39119,88,1,0,8,22139,437,38.6
39041,166108,89,3,4,2,40682,640,36.5
39043,77454,85,8,1,3,25290,511,42.5
39045,143949,90,6,1,2,26130,570,37.4
39047,28913,94,2,1,2,20525,489,38.8
39049,1141117,68,21,4,4,26909,616,33.4
39051,42756,91,0,0,7,22804,481,38.9
39053,30943,94,3,0,1,20199,384,39.4
39055,93604,96,1,0,1,32735,617,42.1
39057,159940,86,7,3,2,28328,620,36.6
39059,40351,95,1,0,1,19187,385,40
39061,802194,68,25,2,2,28799,539,36.9
39063,74670,91,2,2,4,25158,506,37.7
39065,32104,96,1,0,1,19100,420,34.4
39067,15867,96,2,0,1,19318,346,43.5
39069,28546,92,0,0,6,22638,456,38.8
39071,43648,96,1,0,0,18966,421,38.3
39073,29338,97,1,0,1,19048,419,40
39075,42068,98,0,0,1,17009,369,29.3
39077,59932,92,1,0,5,21743,436,37.3
39079,33165,97,1,0,1,18775,364,39
39081,70041,91,5,0,1,20470,379,43.8
39083,60201,96,1,1,1,21204,476,38
39085,229418,91,3,1,3,28221,652,41.9
39087,62647,95,2,0,1,19452,401,39.9
39089,163708,93,3,1,1,25534,538,38.6
39091,46006,95,1,1,1,22974,468,38.9
39093,299605,81,8,1,8,25002,538,39.5
39095,444046,72,19,2,6,23981,491,36.6
39097,42844,90,6,1,1,23980,499,38.7
39099,241899,78,16,1,4,22824,459,42.4
39101,66530,90,4,1,2,19849,479,39.3
39103,170137,95,1,1,2,29986,636,39.8
39105,23649,97,1,0,1,18003,350,41.2
39107,40958,97,0,0,1,22348,450,38.5
39109,102315,94,2,1,1,25006,502,40.1
39111,14751,98,0,0,0,18738,286,44.4
39113,538461,73,21,2,2,24828,530,38.7
39115,15113,93,3,0,1,18777,365,42
39117,34815,94,0,0,1,20795,484,39.1
39119,85951,93,3,0,1,20561,430,39.2
39121,14634,91,7,0,1,20029,376,46.2
39123,41553,94,1,0,4,27809,502,45.3
39125,19679,94,1,0,4,20919,401,40.1
39127,35843,98,0,0,1,18916,389,37.7
39129,55128,94,3,0,1,21432,498,37.8
39131,28674,96,1,0,1,17494,423,38.3
39133,159943,92,4,1,1,25097,622,36.9
39135,42502,97,0,0,1,23290,485,40.3
39137,34647,94,0,0,5,24023,421,38
39139,125980,87,9,1,1,21459,436,40.1
39141,77537,90,5,0,1,20595,440,39
39143,61284,87,3,0,8,22286,441,40.3
39145,78988,94,3,0,1,17778,373,38.6
39147,57091,92,2,0,4,20976,431,38.9
39149,49350,94,2,1,1,21948,491,37.4
39151,376346,88,7,1,1,24015,490,40.6
39153,543150,80,14,2,2,26676,571,39.5
39155,212780,88,8,0,1,21854,451,42
39157,92508,96,1,0,2,20536,435,40.5
39159,50708,93,2,2,1,27389,591,36.1
39161,29029,95,1,0,2,20772,418,39.3
39163,13485,98,0,0,0,16736,376,38.9
39165,207790,90,3,3,2,31935,685,37
39167,62066,96,1,1,1,22786,410,42
39169,114438,95,1,1,1,22645,489,37.8
39171,38172,94,1,0,3,21381,431,39.7
39173,125295,91,2,2,4,26671,542,34.6
39175,22665,96,0,1,2,22553,410,40.6
40001,22424,43,0,1,5,13732,310,35.6
40003,5621,88,3,0,4,21029,280,45.7
40005,14140,73,8,1,3,15772,328,39.2
40007,5564,79,0,0,17,23525,353,42.2
40009,21817,80,2,0,11,21144,438,34.9
40011,11972,64,6,1,14,19445,286,38.9
40013,41195,75,2,1,5,19103,418,36.7
40015,28951,61,3,0,9,16787,284,38
40017,109814,81,2,3,6,26970,580,35.7
40019,46993,73,7,1,5,20192,378,38.7
40021,46182,51,1,1,6,16084,379,34.1
40023,15190,65,10,0,3,17231,285,40.5
40025,2503,80,0,0,19,18358,326,45.1
40027,246831,77,4,3,7,25831,581,32.5
40029,5801,73,0,0,2,17338,283,40.7
40031,119902,59,17,2,11,20778,490,31.6
40033,6230,80,2,1,5,20948,356,38.9
40035,14951,66,3,1,3,18784,368,40.9
40037,68914,79,2,0,3,21891,447,39.6
40039,26824,74,3,1,13,22003,397,31
40041,41017,66,0,1,3,20142,371,44.1
40043,4720,87,1,0,4,21055,338,43.6
40045,4041,91,0,0,6,23767,296,45.1
40047,59093,82,2,1,8,22812,404,37.6
40049,27462,80,3,0,6,20176,356,39.6
40051,51545,84,2,0,5,21687,415,37.5
40053,4579,92,0,1,3,22204,326,44.9
40055,6182,72,8,0,9,13241,235,39.3
40057,2875,64,8,0,24,17677,249,42.6
40059,3607,83,0,1,15,23693,272,43.4
40061,12577,74,1,1,3,18735,280,39.9
40063,13606,68,5,0,4,18083,293,40.1
40065,26386,67,7,1,20,21249,397,34.3
40067,6435,82,1,0,7,17491,210,41.8
40069,10816,73,3,0,4,18451,277,38.8
40071,46473,78,2,1,6,21167,386,39.5
40073,14776,81,1,0,12,23481,447,38.2
40075,9540,78,4,0,9,18921,298,42.8
40077,11015,70,0,1,2,20353,290,39.1
40079,49822,74,2,1,7,17357,347,38.1
40081,33823,85,2,0,3,20774,351,39.4
40083,39777,79,9,0,5,25090,414,37.5
40085,9306,77,2,0,11,20817,390,42
40087,33107,82,0,0,7,23556,443,38.5
40089,33130,66,9,0,5,17456,312,38.2
40091,20012,70,3,0,2,16095,335,46.1
40093,7487,89,0,0,6,24897,301,43.9
40095,15465,71,0,0,13,18794,359,42
40097,40807,68,0,0,3,19975,423,39.5
40099,13193,77,2,0,5,20634,341,40
40101,70383,59,11,1,5,19161,403,37.5
40103,11509,84,2,0,3,20032,354,39.8
40105,10674,68,2,0,2,20752,343,40.5
40107,12036,64,8,0,3,15046,331,40.3
40109,704023,61,15,3,14,25723,515,34.4
40111,39664,65,9,0,3,19071,391,38.3
40113,47192,65,11,0,3,21446,349,40.4
40115,32193,68,1,1,5,17638,363,38.5
40117,16564,80,0,0,2,19520,376,42
40119,75687,80,3,4,4,19540,475,27
40121,45417,73,3,0,4,20714,417,41.6
40123,36644,70,2,0,4,21136,372,35.7
40125,68751,75,3,1,4,19437,442,37.2
40127,11500,74,0,0,2,15460,267,43.7
40129,3530,88,1,0,4,28427,312,43.5
40131,85044,75,1,1,4,25358,543,37.9
40133,25224,68,4,0,4,17032,316,39.1
40135,41855,66,2,0,3,18049,385,38.4
40137,44454,83,2,0,6,22790,387,41
40139,19826,56,1,1,39,21356,398,31.5
40141,8154,66,7,0,21,15894,256,40.8
40143,589757,67,10,2,10,26769,545,35.3
40145,70232,75,3,1,5,24049,461,37.6
40147,50339,77,2,1,5,26663,438,41.2
40149,11571,87,1,0,7,21511,343,39.5
40151,8656,87,3,0,4,24292,321,38.1
40153,19967,84,1,1,9,24635,411,37.1
41001,16150,93,0,0,3,21683,464,47.3
41003,84158,84,1,5,6,26177,661,32
41005,370479,85,1,3,7,31785,763,39.8
41007,36858,88,1,1,7,25347,636,42.7
41009,49006,91,0,1,4,24613,618,40.8
41011,63319,88,0,1,5,21981,551,46.5
41013,21515,89,0,0,7,22275,601,43.6
41015,22411,89,0,0,5,23842,638,52.3
41017,154568,89,0,1,7,27920,735,39.7
41019,107209,90,0,1,5,21342,542,45.3
41021,1731,85,0,1,10,25559,487,49.9
41023,7349,94,0,0,2,22041,420,48.7
41025,7364,90,1,1,4,20849,396,45.1
41027,21706,67,0,1,28,23930,625,37.3
41029,200587,85,1,1,10,24410,695,41.7
41031,21652,62,1,0,19,20009,547,39.1
41033,82172,89,0,1,6,21539,591,46.4
41035,66520,82,0,1,10,22081,547,41.4
41037,7882,88,1,1,6,22586,426,46.6
41039,347156,85,1,2,7,23869,666,38.5
41041,45857,85,0,1,8,24354,602,49
41043,114315,88,0,1,7,22165,608,39
41045,31326,64,1,1,30,16335,454,36
41047,309894,70,1,2,23,21915,616,35
41049,11112,66,0,1,30,20201,520,36.1
41051,712036,73,6,7,10,28883,723,35.8
41053,73745,81,0,2,12,24345,629,37.2
41055,1819,93,0,0,5,21688,516,45.3
41057,25200,88,1,1,8,22824,594,47.4
41059,74804,71,1,1,22,20035,494,35.6
41061,25373,91,0,1,4,22947,483,40.1
41063,6919,95,0,0,2,23023,476,50
41065,24695,79,0,1,14,21922,547,42.1
41067,516665,71,2,8,15,30522,776,34.9
41069,1443,96,0,0,1,20598,380,54.6
41071,96930,80,1,1,14,24017,667,36.5
42001,100839,91,1,1,6,25606,578,40.2
42003,1223066,81,13,3,1,29549,555,41.1
42005,69489,98,1,0,1,21828,395,43.8
42007,171569,91,6,0,1,24168,430,43.8
42009,49882,98,0,0,1,20545,413,42.9
42011,407310,78,4,1,15,25518,607,38.9
42013,127071,96,2,1,1,22880,432,41.7
42015,62415,97,0,0,1,20979,412,42.6
42017,622859,88,4,4,4,35687,890,41
42019,182554,96,1,1,1,28446,545,40.7
42021,144741,94,3,1,1,21278,362,43.3
42023,5197,98,0,0,1,21375,362,46.9
42025,64563,94,1,1,3,22956,502,43.1
42027,151411,88,3,5,2,23744,711,28.4
42029,490571,83,6,4,6,41251,928,38.8
42031,40290,97,1,0,1,20259,396,39.2
42033,82131,95,2,0,2,NA,384,42
42035,38970,96,1,0,1,19261,487,38.8
42037,66642,95,1,1,2,22403,494,39.2
42039,89153,96,2,0,1,20383,400,41
42041,231336,90,3,3,3,30119,628,39.9
42043,264823,71,17,3,6,27727,626,39.1
42045,556468,72,19,5,3,32067,771,38.5
42047,32480,98,0,0,1,22729,379,43.8
42049,279234,87,7,1,3,22644,474,38.4
42051,138807,93,4,0,1,19209,386,42.9
42053,7585,81,16,0,3,14325,342,42.4
42055,146558,91,3,1,4,25307,544,39.9
42057,14839,97,1,0,1,21739,422,40.8
42059,39003,94,3,0,1,20258,351,40.4
42061,45830,92,5,0,1,20616,384,40.8
42063,88745,95,2,1,1,20587,478,38.1
42065,45244,98,0,0,1,20305,370,42.4
42067,24385,96,0,0,2,20682,405,40.2
42069,213731,91,2,1,4,24152,486,41.9
42071,511250,86,3,2,8,25854,648,37.7
42073,91682,93,3,0,1,21467,441,43.1
42075,131341,88,2,1,8,25525,534,40.6
42077,343946,74,5,3,17,27301,708,39.1
42079,319120,90,3,1,5,23245,451,42.4
42081,116376,92,4,1,1,21802,479,40.7
42083,43853,95,2,0,2,21022,418,40.9
42085,117296,91,5,1,1,21765,430,42.2
42087,46583,97,1,0,1,19085,384,41.7
42089,168080,72,11,2,12,24824,755,39.3
42091,790497,80,8,6,4,40076,897,40.2
42093,18152,94,1,2,2,26124,500,43.7
42095,294536,82,4,2,10,28362,693,40.2
42097,94099,95,2,0,2,20654,393,42.8
42099,45599,97,1,0,1,23701,485,40.4
42101,1504950,37,43,6,12,21117,656,33.7
42103,56993,84,5,1,8,27564,811,41.9
42105,17583,97,0,0,1,20594,435,43.9
42107,148288,94,2,1,2,21408,426,42.6
42109,39400,96,1,1,2,21072,444,39
42111,78219,96,2,0,1,19903,376,43.7
42113,6467,95,3,0,0,19718,339,48.7
42115,43343,97,0,0,1,22173,450,44.1
42117,41631,97,1,0,1,20358,417,41.8
42119,44866,85,7,1,5,21612,501,38.4
42121,55320,97,1,0,1,20522,383,43.8
42123,41877,98,0,0,1,22170,387,44.2
42125,206987,94,3,1,1,26045,437,43
42127,52302,92,3,0,3,22525,545,44.8
42129,365841,95,2,1,1,25845,442,44.4
42131,28262,97,1,0,1,22899,475,41
42133,428175,87,5,1,5,27196,604,39.6
44001,50501,95,0,2,2,35588,771,41.9
44003,167235,92,1,2,3,31221,819,41.9
44005,83253,89,4,1,4,36994,951,42.9
44007,628413,68,8,4,18,25169,721,36.7
44009,126987,93,1,2,2,34737,817,41.1
45001,25643,69,28,0,1,16653,367,41.1
45003,156670,68,25,1,4,24172,459,39.6
45005,10688,24,73,0,2,14190,284,37.6
45007,183691,79,16,1,3,22117,462,39.2
45009,16139,36,63,0,1,16236,322,38
45011,22748,52,45,0,2,17592,345,38.2
45013,155550,66,20,1,11,32731,845,40.2
45015,169878,64,25,2,5,22865,666,34.3
45017,15212,53,43,0,2,20845,361,43.9
45019,342434,62,30,1,5,29401,711,35.7
45021,54832,75,20,1,3,17862,411,37.4
45023,33246,59,37,0,1,17687,390,39.3
45025,46087,62,33,0,3,17162,378,38.7
45027,34621,46,50,0,2,16562,345,40.9
45029,38833,56,40,0,3,17842,422,39.5
45031,68602,55,41,0,2,20096,361,38.7
45033,31666,47,46,0,3,14684,305,37.1
45035,129618,67,25,1,4,24497,686,35.7
45037,26680,56,39,0,5,19901,366,40.1
45039,24040,38,59,0,0,18877,362,41.8
45041,134897,55,41,1,2,21932,435,37.2
45043,60236,62,34,0,3,23942,497,44.5
45045,436437,71,18,2,7,25931,545,36.9
45047,68890,62,31,1,5,21728,441,38.1
45049,21173,41,54,1,3,16262,337,37.6
45051,258267,78,14,1,6,24811,655,40.8
45053,23634,37,47,0,14,17997,527,34.9
45055,60166,70,25,0,3,21777,426,40.1
45057,72302,70,24,1,4,19308,416,38.8
45059,67026,69,25,0,4,18757,385,40.2
45061,19615,33,64,0,2,12924,294,37.6
45063,252563,78,14,1,5,26393,567,37.5
45065,10203,48,50,0,1,19411,290,48.2
45067,33568,41,56,0,2,16653,303,39.1
45069,29112,41,52,0,2,13817,300,38.1
45071,37197,61,30,0,7,21410,418,39
45073,73035,86,8,0,4,24055,416,42.6
45075,92475,34,62,1,2,17579,400,37.3
45077,117823,88,6,1,3,20647,503,34.5
45079,372597,46,45,2,4,25805,619,32.7
45081,19567,59,27,0,13,18717,373,39.4
45083,278167,71,20,2,5,21924,480,37.7
45085,106601,48,47,1,3,18944,453,35.3
45087,29089,66,31,0,1,18495,343,41.7
45089,34994,31,67,0,1,13513,294,39.9
45091,214916,73,19,1,4,25707,574,36.7
46003,2739,93,0,0,6,21291,295,40.9
46005,16829,88,2,2,6,23409,364,41.5
46007,3441,31,0,0,2,16153,195,32
46009,7080,90,1,0,1,20074,295,43.5
46011,31250,93,1,2,2,20995,491,26
46013,36011,93,0,1,1,23878,404,38.9
46015,5128,89,0,0,0,19779,322,39.9
46017,1932,9,0,1,0,11410,193,23.4
46019,9888,93,1,0,3,20418,336,41.1
46021,1431,97,0,0,0,22338,256,47.8
46023,9075,65,0,0,2,17403,240,39
46025,3702,97,0,0,2,23909,270,45
46027,13816,91,1,2,2,19518,501,25
46029,27040,95,0,0,2,24781,458,38
46031,4053,32,0,0,3,13359,141,29.6
46033,8085,93,0,0,2,24353,410,49.6
46035,19397,94,0,0,1,22794,427,38.4
46037,5714,89,0,0,1,20542,259,47.1
46039,4373,97,0,0,2,22276,278,43.1
46041,5354,23,1,0,0,15632,168,28.8
46043,3046,97,0,0,0,22200,309,47.7
46045,4047,96,0,0,3,24268,341,46.9
46047,7078,88,1,1,4,21574,393,50.1
46049,2386,99,0,0,0,21898,329,44.5
46051,7382,97,0,0,2,22887,374,44.5
46053,4272,90,0,0,2,21311,251,47.4
46055,1886,93,0,1,1,25877,369,50
46057,5761,97,1,0,2,21558,315,38
46059,3402,100,0,0,0,23238,265,48.1
46061,3382,100,0,0,0,21391,325,36.5
46063,1250,96,0,0,2,22004,200,46
46065,16827,86,0,0,2,28236,415,39.4
46067,7388,97,0,0,1,21944,282,46.5
46069,1520,91,0,0,1,22995,261,44.9
46071,2991,51,0,0,3,14568,144,29
46073,2038,97,0,1,1,24942,353,51.9
46075,1076,97,0,0,0,24630,362,43.5
46077,5169,97,0,0,2,24660,318,46.4
46079,11008,96,0,0,1,22447,389,38.1
46081,23670,93,0,1,2,25465,452,39.4
46083,41289,95,0,1,1,33261,732,32.8
46085,3736,59,0,0,0,16930,99,34.9
46087,5639,97,0,0,1,25502,359,42.8
46089,2506,98,0,0,1,19255,185,49.1
46091,4618,86,0,0,5,22441,309,43.1
46093,25156,91,1,1,3,22045,511,35.9
46095,2032,47,0,0,0,16971,138,31.8
46097,2411,99,0,0,0,25450,292,47.8
46099,165799,87,3,2,4,26392,584,34.8
46101,6511,81,0,1,2,24948,384,40.3
46103,97922,82,1,1,4,25894,579,36.7
46105,2976,97,0,0,0,25780,323,47.3
46107,2380,98,0,0,1,23986,286,49.5
46109,10033,62,0,0,1,19825,237,39.5
46111,2380,97,0,1,3,21055,320,44.2
46113,13437,6,0,0,2,7772,145,22.7
46115,6518,95,1,0,0,25295,362,44.3
46117,2896,89,0,0,1,27435,579,41
46119,1328,95,0,0,1,26596,314,46.8
46121,9575,10,0,1,3,11010,162,23.4
46123,5743,84,1,0,0,21192,328,44.1
46125,8368,97,0,0,1,22871,335,43.3
46127,13903,95,1,1,2,33783,510,40.1
46129,5408,83,0,0,0,23716,309,47.5
46135,22216,92,1,1,3,24776,386,41
46137,2765,24,1,1,1,11069,201,25.7
47001,74257,91,4,1,2,24242,467,41.8
47003,44172,79,8,1,11,18471,500,35.9
47005,16456,95,2,0,2,19114,314,45.1
47007,12946,93,4,0,2,12907,332,41.2
47009,121140,92,3,1,3,24071,500,40.8
47011,97192,89,4,1,4,21444,478,37.7
47013,40623,97,0,0,1,16426,310,40.7
47015,13631,96,1,0,1,18076,420,40.8
47017,28644,86,10,0,2,19712,322,41.1
47019,57710,96,1,0,2,17601,377,41.4
47021,38809,95,2,1,2,24392,585,38.9
47023,16793,87,9,0,2,17343,441,36.1
47025,31901,97,1,1,1,17128,341,40.4
47027,7888,98,2,0,1,18367,243,47.1
47029,35473,94,2,0,2,16957,344,41.4
